time,"Average fuel consumption (MPG)","Average fuel consumption (total) (MPG)","Average fuel consumption 10 sec (MPG)","Average speed (mph)","Calculated instant fuel consumption (MPG)","Calculated instant fuel rate (gal./h)","Distance travelled (miles)","Distance travelled (total) (miles)","Engine RPM (rpm)","Fuel economizer (based on fuel system status and throttle position) ()","Fuel used (gallon)","Fuel used (total) (gallon)","Fuel used price ($)","Fuel used price (total) ($)","Instant engine power (based on fuel consumption) (hp)","MAF air flow rate (g/sec)","Oxygen sensor 1 Wide Range Current (mA) (mA)","Oxygen sensor 1 Wide Range Equivalence ratio ()","Throttle position (%)","Vehicle acceleration (g)","Vehicle speed (mph)",
09:36:50.803,,,,45.1413121520302,103.941998227453,,64.9341514240167,76.3073951056041,,,,,,,,,,,,-0.018238997486341,39.7677563031894,
09:36:50.910,,,,,,,,,1725,,,,,,,,,,,,,
09:36:51.067,,,,,,,,,,,,,,,,,0.75390625,19.350786,,,,
09:36:51.354,,,,,,,,,,0,,,,,,,,,11.3725490196078,,,
09:36:51.475,41.248098781524,39.5657243994583,41.2248849874222,,,0,,,,,1.57423627994599,1.92862676756865,6.01877756911751,5.94,0,2.97,,,,,,
09:36:51.608,,,,45.1404776574953,,,64.9430385774849,76.3162822590723,,,,,,,,,,,,-0.00906632264389482,39.7677563031894,
09:36:51.752,,,,,,,,,1700,,,,,,,,,,,,,
09:36:51.891,,,,,,,,,,,,,,,,,2.0390625,29.38261725,,,,
09:36:52.156,,,,,,,,,,0,,,,,,,,,11.3725490196078,,,
09:36:52.263,41.2537441649795,39.570332428134,41.2280715909336,,,0,,,,,1.57423627994599,1.92862676756865,6.01877756911751,5.94,0,2.9,,,,,,
09:36:52.385,,,,45.1395761302394,,,64.9515075890822,76.3247512706696,,,,,,,,,,,,-0.0181515594011458,39.146385110952,
09:36:52.508,,,,,,,,,1672,,,,,,,,,,,,,
09:36:52.642,,,,,,,,,,,,,,,,,2.41796875,29.38261725,,,,
09:36:52.913,,,,,,,,,,0,,,,,,,,,11.3725490196078,,,
09:36:53.041,41.2591239323174,39.5747236483864,41.231896284367,,,0,,,,,1.57423627994599,1.92862676756865,6.01877756911751,5.94,0,2.87,,,,,,
09:36:53.187,,,,45.1385541042041,,,64.960074670383,76.3333183519703,,,,,,,,,,,,-0.0267445101550553,38.5250139187147,
09:36:53.327,,,,,,,,,1646,,,,,,,,,,,,,
09:36:53.709,,,,,,,,,,0,,,,,,,,,11.3725490196078,,,
09:36:53.843,41.2645659964395,39.579165718217,41.236297432864,,,0,,,,,1.57423627994599,1.92862676756865,6.01877756911751,5.94,0,2.89,,,,,,
09:36:53.977,,,,45.1374501029402,,,64.9683997411882,76.3416434227756,,,,,,,,,,,,-0.0267686440228573,37.9036427264774,
09:36:54.092,,,,,,,,,1639,,,,,,,,,,,,,
09:36:54.239,,,,,,,,,,,,,,,,,0.57421875,26.1352182,,,,
09:36:54.516,,,,,,,,,,0,,,,,,,,,14.9019607843137,,,
09:36:54.652,41.2698543283173,39.5834823045273,41.240729935902,,,0,,,,,1.57423627994599,1.92862676756865,6.01877756911751,5.94,0,7.12,,,,,,
09:36:54.793,,,,45.1362130045304,,,64.9768519107264,76.3500955923138,,,,,,,,,,,,-0.0355682260062672,37.28227153424,
09:36:54.901,,,,,,,,,1614,,,,,,,,,,,,,
09:36:55.042,,,,,,,,,,,,,,,,,-0.06640625,14.64086925,,,,
09:36:55.298,,,,,,,,,,1,,,,,,,,,12.156862745098,,,
09:36:55.441,41.2732658951907,39.5863322925767,41.245119783484,,,0.340799085598367,,,,,1.57431094257385,1.9287014301965,6.0190630267426,5.94,3.71205418694659,3.83,,,,,,
09:36:55.610,,,,45.1349759242106,109.396823510282,,64.9853068577939,76.3585505393813,,,,,,,,,,,,-0.0263547215873773,37.28227153424,
09:36:55.747,,,,,,,,,1591,,,,,,,,,,,,,
09:36:55.857,,,,,,,,,,,,,,,,,0.78125,20.54922555,,,,
09:36:56.101,,,,,,,,,,0,,,,,,,,,13.7254901960784,,,
09:36:56.235,41.2786364736072,39.5907160506,41.2497153241542,,,0,,,,,1.57431094257385,1.9287014301965,6.0190630267426,5.94,0,6.09,,,,,,
09:36:56.342,,,,45.1337792540702,,,64.9927620249994,76.3660057065867,,,,,,,,,,,,-0.0269316085508309,36.6609003420027,
09:36:56.478,,,,,,,,,1581,,,,,,,,,,,,,
09:36:56.586,,,,,,,,,,,,,,,,,0.00390625,14.6332473,,,,
09:36:56.864,,,,,,,,,,0,,,,,,,,,10.1960784313725,,,
09:36:56.970,41.2833719923238,39.5945814383772,41.2544420188055,,,0,,,,,1.57431094257385,1.9287014301965,6.0190630267426,5.94,0,3.05,,,,,,
09:36:57.121,,,,45.1325046234347,,,65.000704997053,76.3739486786403,,,,,,,,,,,,-0.0180186672718158,36.6609003420027,
09:36:57.267,,,,,,,,,1571,,,,,,,,,,,,,
09:36:57.412,,,,,,,,,,,,,,,,,-0.0625,14.42566125,,,,
09:36:57.680,,,,,,,,,,0,,,,,,,,,11.3725490196078,,,
09:36:57.811,41.2884173644513,39.5986997453507,41.2592311932642,,,0,,,,,1.57431094257385,1.9287014301965,6.0190630267426,5.94,0,2.74,,,,,,
09:36:57.983,,,,45.130997862356,,,65.009309031195,76.3825527127823,,,,,,,,,,,,-0.0177634625216642,36.0395291497654,
09:36:58.079,,,,,,,,,1542,,,,,,,,,,,,,
09:36:58.218,,,,,,,,,,,,,,,,,1.93359375,29.38261725,,,,
09:36:58.461,,,,,,,,,,0,,,,,,,,,11.3725490196078,,,
09:36:58.611,41.2938826429077,39.603160802694,41.2640082262808,,,0,,,,,1.57431094257385,1.9287014301965,6.0190630267426,5.94,0,2.73,,,,,,
09:36:58.757,,,,45.1295451276635,,,65.01693924859,76.3901829301773,,,,,,,,,,,,-0.0270004251944084,35.418157957528,
09:36:58.889,,,,,,,,,1511,,,,,,,,,,,,,
09:36:59.031,,,,,,,,,,,,,,,,,2.38671875,29.38261725,,,,
09:36:59.297,,,,,,,,,,0,,,,,,,,,10.9803921568627,,,
09:36:59.400,41.2987293534227,39.6071169512609,41.2687262457099,,,0,,,,,1.57431094257385,1.9287014301965,6.0190630267426,5.94,0,2.71,,,,,,
09:36:59.541,,,,45.1279827258069,,,65.0245205279463,76.3977642095337,,,,,,,,,,,,-0.0265653647739373,34.7967867652907,
09:36:59.674,,,,,,,,,1487,,,,,,,,,,,,,
09:36:59.809,,,,,,,,,,,,,,,,,2.33984375,29.38261725,,,,
09:37:00.072,,,,,,,,,,0,,,,,,,,,11.3725490196078,,,
09:37:00.179,41.3035449785183,39.611047726219,41.2736657383423,,,0,,,,,1.57431094257385,1.9287014301965,6.0190630267426,5.94,0,2.7,,,,,,
09:37:00.328,,,,45.1263215592363,,,65.0319902437815,76.4052339253689,,,,,,,,,,,,-0.0353304131403573,34.1754155730534,
09:37:00.470,,,,,,,,,1465,,,,,,,,,,,,,
09:37:00.602,,,,,,,,,,,,,,,,,2.3671875,29.38261725,,,,
09:37:00.896,,,,,,,,,,0,,,,,,,,,11.3725490196078,,,
09:37:01.024,41.3082897385177,39.6149206572336,41.2787243731019,,,0,,,,,1.57431094257385,1.9287014301965,6.0190630267426,5.94,0,2.69,,,,,,
09:37:01.160,,,,45.1244645775141,,,65.0397507219639,76.4129944035513,,,,,,,,,,,,-0.0356576197334225,33.554044380816,
09:37:01.307,,,,,,,,,1431,,,,,,,,,,,,,
09:37:01.419,,,,,,,,,,,,,,,,,2.19140625,29.38261725,,,,
09:37:01.671,,,,,,,,,,0,,,,,,,,,10.9803921568627,,,
09:37:01.854,41.3132191906237,39.6189443439847,41.2837337767959,,,0,,,,,1.57431094257385,1.9287014301965,6.0190630267426,5.94,0,2.65,,,,,,
09:37:01.992,,,,45.1225123106713,,,65.0473527621085,76.4205964436959,,,,,,,,,,,,-0.0350186260096453,32.9326731885787,
09:37:02.102,,,,,,,,,1403,,,,,,,,,,,,,
09:37:02.247,,,,,,,,,,,,,,,,,2.453125,29.38261725,,,,
09:37:02.511,,,,,,,,,,0,,,,,,,,,11.7647058823529,,,
09:37:02.616,41.3180480029624,39.6228858830873,41.288680303365,,,0,,,,,1.57431094257385,1.9287014301965,6.0190630267426,5.94,0,3.23,,,,,,
09:37:02.727,,,,45.120697197284,,,65.0539531883277,76.4271968699151,,,,,,,,,,,,-0.0355551233700776,32.3113019963414,
09:37:02.848,,,,,,,,,1386,,,,,,,,,,,,,
09:37:02.984,,,,,,,,,,,,,,,,,0.02734375,16.58132805,,,,
09:37:03.224,,,,,,,,,,0,,,,,,,,,11.7647058823529,,,
09:37:03.333,41.3222405906048,39.6263081010106,41.2935355338465,,,0,,,,,1.57431094257385,1.9287014301965,6.0190630267426,5.94,0,3.49,,,,,,
09:37:03.470,,,,45.1187748758132,,,65.060493480366,76.4337371619533,,,,,,,,,,,,-0.0360646961210894,31.689930804104,
09:37:03.617,,,,,,,,,1308,,,,,,,,,,,,,
09:37:03.757,,,,,,,,,,,,,,,,,-0.3984375,13.4020782,,,,
09:37:04.015,,,,,,,,,,1,,,,,,,,,11.7647058823529,,,
09:37:04.144,41.3245780798926,39.6282769635545,41.2981521347336,,,0.30717187168042,,,,,1.57438015967168,1.92877064729433,6.01932766447273,5.94,3.34577961200077,3.16,,,,,,
09:37:04.288,,,,45.1164652692656,99.1211925086067,,65.0674061457474,76.4406498273348,,,,,,,,,,,,-0.0452844727111841,30.4471884196294,
09:37:04.424,,,,,,,,,1112,,,,,,,,,,,,,
09:37:04.534,,,,,,,,,,,,,,,,,-0.31640625,13.7679318,,,,
09:37:04.856,,,,,,,,,,1,,,,,,,,,10.9803921568627,,,
09:37:04.989,41.3274284104571,39.6306552005863,41.302581282473,,,0.249805346904156,,,,,1.57443884158006,1.92882932920271,6.01955202301303,5.94,2.72093154906534,2.64,,,,,,
09:37:05.151,,,,45.1137161917203,114.42159148838,,65.0742614191106,76.447505100698,,,,,,,,,,,,-0.0627757951538098,28.5830748429174,
09:37:05.281,,,,,,,,,924,,,,,,,,,,,,,
09:37:05.422,,,,,,,,,,,,,,,,,-0.27734375,13.8558084,,,,
09:37:05.671,,,,,,,,,,1,,,,,,,,,10.9803921568627,,,
09:37:05.806,41.3304952095844,39.6332016782716,41.3069841582173,,,0.216253166738315,,,,,1.57448788034605,1.9288783679687,6.01973951292705,5.94,2.35547425727971,2.3,,,,,,
09:37:05.940,,,,45.110825079353,120.680943485787,,65.079985518081,76.4532291996684,,,,,,,,,,,,-0.0881630714202838,26.097590073968,
09:37:06.085,,,,,,,,,774,,,,,,,,,,,,,
09:37:06.234,,,,,,,,,,,,,,,,,-0.3046875,13.78272735,,,,
09:37:06.498,,,,,,,,,,1,,,,,,,,,10.9803921568627,,,
09:37:06.603,41.3328062852086,39.6351325478752,41.311151743813,,,0.227797202636373,,,,,1.57453833294296,1.92892882056562,6.01993240834083,5.94,2.48121428593739,2.41,,,,,,
09:37:06.722,,,,45.1076841476963,106.381988199692,,65.0852461972252,76.4584898788126,,,,,,,,,,,,-0.104499431188411,24.233476497256,
09:37:06.871,,,,,,,,,721,,,,,,,,,,,,,
09:37:07.007,,,,,,,,,,,,,,,,,-0.203125,14.05353075,,,,
09:37:07.243,,,,,,,,,,1,,,,,,,,,10.9803921568627,,,
09:37:07.349,41.3349228468081,39.636901307856,41.3151179612731,,,0.225261688108644,,,,,1.57458497824711,1.92897546586976,6.02011074733216,5.94,2.45359693684094,2.43,,,,,,
09:37:07.487,,,,45.1045207422261,104.820962813124,,65.0902607361029,76.4635044176903,,,,,,,,,,,,-0.0973968894025548,23.6121053050187,
09:37:07.620,,,,,,,,,716,,,,,,,,,,,,,
09:37:07.760,,,,,,,,,,,,,,,,,-0.01171875,14.7094668,,,,
09:37:08.094,,,,,,,,,,1,,,,,,,,,10.9803921568627,,,
09:37:08.223,41.3365660360351,39.6382943066028,41.3188225095536,,,0.241786598591075,,,,,1.57464369637312,1.92903418399577,6.02033524434335,5.94,2.63358968253016,2.73,,,,,,
09:37:08.369,,,,45.100446783701,87.3772905291462,,65.0954415556376,76.468685237225,,,,,,,,,,,,-0.105610518306674,21.1266205360694,
09:37:08.517,,,,,,,,,727,,,,,,,,,,,,,
09:37:08.657,,,,,,,,,,,,,,,,,0.08984375,15.48466395,,,,
09:37:08.878,,,,,,,,,,1,,,,,,,,,11.3725490196078,,,
09:37:09.019,41.3385759513616,39.639977913237,41.3222611750938,,,0.220427622121554,,,,,1.57469246261966,1.92908295024231,6.02052169233374,5.94,2.40094328944091,2.62,,,,,,
09:37:09.151,,,,45.096279688988,78.9303262527827,,65.0992196331925,76.4724633147799,,,,,,,,,,,,-0.123493739786578,17.3983933826453,
09:37:09.292,,,,,,,,,763,,,,,,,,,,,,,
09:37:09.422,,,,,,,,,,,,,,,,,0.05859375,15.33670845,,,,
09:37:09.696,,,,,,,,,,1,,,,,,,,,11.3725490196078,,,
09:37:09.831,41.3396576962532,39.6409051252865,41.3254102173899,,,0.222554120069346,,,,,1.57474264852072,1.92913313614338,6.02071356808929,5.94,2.42410554528081,2.62,,,,,,
09:37:09.963,,,,45.0914695927269,64.2161226810228,,65.1024415670122,76.4756852485996,,,,,,,,,,,,-0.139853028212113,14.2915374214587,
09:37:10.107,,,,,,,,,756,,,,,,,,,,,,,
09:37:10.239,,,,,,,,,,,,,,,,,0.03515625,15.13584765,,,,
09:37:10.502,,,,,,,,,,1,,,,,,,,,11.3725490196078,,,
09:37:10.632,41.3403912374357,39.6415479382245,41.3282452122519,,,0.224646816595627,,,,,1.57479264321701,1.92918313083966,6.02090471281158,5.94,2.4468996290406,2.61,,,,,,
09:37:10.737,,,,45.0863362854773,47.0219391294006,,65.1047093911829,76.4779530727703,,,,,,,,,,,,-0.18301367153246,10.5633102680347,
09:37:10.865,,,,,,,,,759,,,,,,,,,,,,,
09:37:11.000,,,,,,,,,,,,,,,,,-0.0078125,14.7910665,,,,
09:37:11.304,,,,,,,,,,1,,,,,,,,,10.9803921568627,,,
09:37:11.435,41.3404814620141,39.6416668687028,41.3307221100694,,,0.230764134137985,,,,,1.57484406358419,1.92923455120684,6.02110130830143,5.94,2.5135307180182,2.62,,,,,,
09:37:11.578,,,,45.0800389777396,26.9267272684709,,65.1061631118708,76.4794067934581,,,,,,,,,,,,-0.211864988939113,6.21371192237334,
09:37:11.716,,,,,,,,,763,,,,,,,,,,,,,
09:37:11.819,,,,,,,,,,,,,,,,,-0.01171875,14.80137855,,,,
09:37:12.102,,,,,,,,,,1,,,,,,,,,10.9803921568627,,,
09:37:12.232,41.3400734489888,39.6413784542332,41.3327883332366,,,0.228843030857281,,,,,1.5748947717637,1.92928525938636,6.02129518088416,5.94,2.49260566340964,2.6,,,,,,
09:37:12.368,,,,45.0738466772529,19.0069412033242,,65.1071182988911,76.4803619804784,,,,,,,,,,,,-0.184898307025952,4.34959834566134,
09:37:12.478,,,,,,,,,758,,,,,,,,,,,,,
09:37:12.615,,,,,,,,,,,,,,,,,-0.01171875,14.7820995,,,,
09:37:12.863,,,,,,,,,,1,,,,,,,,,18.8235294117647,,,
09:37:12.967,41.3325618517073,39.6355187511943,41.3339052177358,,,1.51585909820457,,,,,1.57520409601646,1.92959458363911,6.02247782029972,5.94,16.5110510858082,17.2,,,,,,
09:37:13.111,,,,45.0680320920956,2.86939995771813,,65.1080154820843,76.4812591636717,,,,,,,,,,,,-0.143945553418171,4.34959834566134,
09:37:13.258,,,,,,,,,1231,,,,,,,,,,,,,
09:37:13.395,,,,,,,,,,,,,,,,,-0.1640625,13.95758385,,,,
09:37:13.637,,,,,,,,,,1,,,,,,,,,22.7450980392157,,,
09:37:13.745,41.3232844626778,39.6282749765733,41.3339855590543,,,1.73607789644579,,,,,1.57557945257405,1.9299699401967,6.02391292102637,5.94,18.9097198223172,18.6,,,,,,
09:37:13.882,,,,45.0622720033614,3.57917286776099,,65.1093464493397,76.4825901309271,,,,,,,,,,,,,6.21371192237334,
09:37:14.031,,,,,,,,,1693,,,,,,,,,,,,,
09:37:14.213,,,,,,,,,,,,,,,,,0.0234375,15.03810735,,,,
09:37:14.478,,,,,,,,,,1,,,,,,,,,23.921568627451,,,
09:37:14.580,41.3157171925182,39.6223787066265,41.3333035069698,,,1.38349707239741,,,,,1.5759002458611,1.93029073348375,6.02513941000073,5.94,15.0693365013118,15.97,,,,,,
09:37:14.716,,,,45.0566390040651,7.18610602335235,,65.1116508041299,76.4848944857173,,,,,,,,,,,,,9.94193907579734,
09:37:14.847,,,,,,,,,1230,,,,,,,,,,,,,
09:37:14.993,,,,,,,,,,,,,,,,,-0.0546875,14.77627095,,,,
09:37:15.283,,,,,,,,,,1,,,,,,,,,35.2941176470588,,,
09:37:15.389,41.3062887569786,39.6150453203432,41.331676149028,,,1.84796159485684,,,,,1.57631574269746,1.93070623032012,6.02672797905521,5.94,20.1283802257294,20.96,,,,,,
09:37:15.528,,,,45.0515501832601,6.72494809477869,,65.1144521139252,76.4876957955125,,,,,,,,,,,,0.116554304907884,12.4274238447467,
09:37:15.659,,,,,,,,,1559,,,,,,,,,,,,,
09:37:15.799,,,,,,,,,,,,,,,,,-0.1171875,14.43193815,,,,
09:37:16.066,,,,,,,,,,1,,,,,,,,,40.3921568627451,,,
09:37:16.176,41.2951674860673,39.6063960725251,41.3289563305755,,,2.25493633208109,,,,,1.57680809930615,1.9311985869288,6.0286104060772,5.94,24.5612333087777,24.98,,,,,,
09:37:16.319,,,,45.0471535207585,7.16458346015187,,65.1180054739692,76.4912491555565,,,,,,,,,,,,0.167755429190524,16.1556509981707,
09:37:16.465,,,,,,,,,1947,,,,,,,,,,,,,
09:37:16.612,,,,,,,,,,,,,,,,,-0.0859375,14.59782765,,,,
09:37:16.883,,,,,,,,,,1,,,,,,,,,36.4705882352941,,,
09:37:17.012,41.2850584726977,39.5985544828957,41.3252801860595,,,2.03297480776685,,,,,1.57728026382553,1.93167075144819,6.03041563268416,5.94,22.1435824391309,22.78,,,,,,
09:37:17.157,,,,45.0431093991373,9.78069832175268,,65.1226257625947,76.4958694441821,,,,,,,,,,,,0.190316891576728,19.8838781515947,
09:37:17.339,,,,,,,,,2154,,,,,,,,,,,,,
09:37:17.476,,,,,,,,,,,,,,,,,-0.20703125,14.00421225,,,,
09:37:17.726,,,,,,,,,,1,,,,,,,,,12.5490196078431,,,
09:37:17.872,41.2796571037479,39.5944217684011,41.3210257074052,,,1.3321429865479,,,,,1.57759857481594,1.9319890624386,6.03163263109379,5.94,14.5099771677625,14.32,,,,,,
09:37:18.003,,,,45.0390167465834,14.9262605375552,,65.1273027418138,76.5005464234012,,,,,,,,,,,,0.137891545754246,19.8838781515947,
09:37:18.145,,,,,,,,,1613,,,,,,,,,,,,,
09:37:18.273,,,,,,,,,,,,,,,,,-0.16796875,13.692609,,,,
09:37:18.504,,,,,,,,,,1,,,,,,,,,36.4705882352941,,,
09:37:18.629,41.2695466144183,39.5866012653024,41.3158665213623,,,2.37669108033262,,,,,1.5780983932493,1.93248888087195,6.03354358691005,5.94,25.8874112303944,24.98,,,,,,
09:37:18.753,,,,45.0356649189676,9.15054983015737,,65.1318292624887,76.505072944076,,,,,,,,,,,,0.131734516547815,21.7479917283067,
09:37:18.888,,,,,,,,,1769,,,,,,,,,,,,,
09:37:18.993,,,,,,,,,,,,,,,,,-0.046875,14.73502275,,,,
09:37:19.251,,,,,,,,,,1,,,,,,,,,23.921568627451,,,
09:37:19.353,41.2630460939022,39.5816046090786,41.3100531089312,,,1.78063606186971,,,,,1.57845670389714,1.9328471915198,6.03491351600995,5.94,19.3950565838115,20.14,,,,,,
09:37:19.494,,,,45.0327039454334,13.6094735143911,,65.1368184822681,76.5100621638554,,,,,,,,,,,,0.115997676676946,24.233476497256,
09:37:19.634,,,,,,,,,1937,,,,,,,,,,,,,
09:37:19.748,,,,,,,,,,,,,,,,,-0.02734375,15.00044595,,,,
09:37:19.998,,,,,,,,,,1,,,,,,,,,24.3137254901961,,,
09:37:20.105,41.2553018636322,39.5756428757568,41.3035612605103,,,1.99925254674147,,,,,1.57887393899269,1.93326442661534,6.03650873095074,5.94,21.7762725914159,23.02,,,,,,
09:37:20.244,,,,45.0299767035128,13.0536966109184,,65.1422561449638,76.5154998265511,,,,,,,,,,,,0.0917471246535747,26.097590073968,
09:37:20.434,,,,,,,,,2088,,,,,,,,,,,,,
09:37:20.572,,,,,,,,,,,,,,,,,-0.07421875,14.67404715,,,,
09:37:20.847,,,,,,,,,,1,,,,,,,,,28.2352941176471,,,
09:37:20.978,41.247872129141,39.5699363517694,41.29644237362,,,1.71612316198966,,,,,1.57929016132189,1.93368064894454,6.03810007378198,5.94,18.6923687239209,19.33,,,,,,
09:37:21.088,,,,45.0273131700318,16.6556375370759,,65.1489537167694,76.5221973983568,,,,,,,,,,,,0.128556128388289,28.5830748429174,
09:37:21.234,,,,,,,,,2361,,,,,,,,,,,,,
09:37:21.365,,,,,,,,,,,,,,,,,-0.3828125,13.3204785,,,,
09:37:21.650,,,,,,,,,,1,,,,,,,,,18.4313725490196,,,
09:37:21.858,,,,45.0249735334541,17.0177166139689,,65.1552028557388,76.5284465373262,,,,,,,,,,,,0.109482652389111,29.2044460351547,
09:37:22.050,,,,,,,,,,,,,,,,,-0.16796875,13.4487066,,,,
09:37:22.342,,,,,,,,,,1,,,,,,,,,36.8627450980392,,,
09:37:22.446,41.2303113928109,39.5564481022982,41.2836284965516,,,2.41979415899981,,,,,1.58027681962935,1.93466730725201,6.0418723644889,5.94,26.3568988857263,24.98,,,,,,
09:37:22.593,,,,45.0230041173337,12.8393625552157,,65.1615475294071,76.5347912109945,,,,,,,,,,,,0.100541070302567,31.0685596118667,
09:37:22.731,,,,,,,,,1739,,,,,,,,,,,,,
09:37:23.100,,,,,,,,,,1,,,,,,,,,40.7843137254902,,,
09:37:23.242,41.2202328013187,39.5486825234897,41.2742665684209,,,2.44401147444216,,,,,1.58081712827503,1.93520761589769,6.04393812653394,5.94,26.6206788985939,25.23,,,,,,
09:37:23.377,,,,45.0211837811006,13.4748677458202,,65.1687247472155,76.5419684288029,,,,,,,,,,,,0.0994378127627255,32.9326731885787,
09:37:23.491,,,,,,,,,1829,,,,,,,,,,,,,
09:37:23.613,,,,,,,,,,,,,,,,,0,14.8170708,,,,
09:37:23.893,,,,,,,,,,1,,,,,,,,,22.7450980392157,,,
09:37:24.001,41.2148370954311,39.5446038379617,41.2652289714402,,,1.80682453484394,,,,,1.58119822533845,1.9355887129611,6.04539517493648,5.94,19.6803068525528,20.55,,,,,,
09:37:24.145,,,,45.0196781504336,19.2585652825244,,65.1761431582782,76.5493868398656,,,,,,,,,,,,0.0926430165005562,34.7967867652907,
09:37:24.292,,,,,,,,,1933,,,,,,,,,,,,,
09:37:24.432,,,,,,,,,,,,,,,,,0.06640625,15.23269125,,,,
09:37:24.666,,,,,,,,,,1,,,,,,,,,24.3137254901961,,,
09:37:24.800,41.2089535878148,39.5401473963997,41.2563326599759,,,1.82851097099726,,,,,1.58160399673227,1.93599448435492,6.04694656070648,5.94,19.9165200043032,21.38,,,,,,
09:37:24.933,,,,45.0184140247847,20.0496282006707,,65.1841710033712,76.5574146849586,,,,,,,,,,,,0.110514734047863,36.6609003420027,
09:37:25.080,,,,,,,,,2037,,,,,,,,,,,,,
09:37:25.223,,,,,,,,,,,,,,,,,-0.0078125,14.8816332,,,,
09:37:25.470,,,,,,,,,,1,,,,,,,,,23.921568627451,,,
09:37:25.731,,,,45.0174204555756,21.0691008210438,,65.1927072839233,76.5659509655107,,,,,,,,,,,,0.108330842143685,38.5250139187147,
09:37:25.879,,,,,,,,,2134,,,,,,,,,,,,,
09:37:26.009,,,,,,,,,,,,,,,,,-0.03125,14.6493879,,,,
09:37:26.253,,,,,,,,,,1,,,,,,,,,26.6666666666667,,,
09:37:26.390,41.1941197014077,39.5288646573733,41.2426098714783,,,2.20012180642437,,,,,1.58257562778114,1.9369661154038,6.05066139769565,5.94,23.9641821485251,24.74,,,,,,
09:37:26.523,,,,45.0167179073527,18.3577103564778,,65.2015875830459,76.5748312646333,,,,,,,,,,,,0.108068425819065,40.3891274954267,
09:37:26.700,,,,,,,,,2235,,,,,,,,,,,,,
09:37:26.819,,,,,,,,,,,,,,,,,-0.015625,14.6287638,,,,
09:37:27.062,,,,,,,,,,1,,,,,,,,,13.7254901960784,,,
09:37:27.198,41.1938352956208,39.5288269854905,41.2343172407986,,,1.00899448205463,,,,,1.58280212785556,1.93719261547822,6.05152737543017,5.94,10.990176763945,11.33,,,,,,
09:37:27.333,,,,45.0161919582579,41.2608237135146,,65.2109585503641,76.5842022319515,,,,,,,,,,,,0.0977473784121247,41.6318698799014,
09:37:27.452,,,,,,,,,2399,,,,,,,,,,,,,
09:37:27.590,,,,,,,,,,,,,,,,,-0.53125,13.41508035,,,,
09:37:27.867,,,,,,,,,,1,,,,,,,,,14.9019607843137,,,
09:37:28.000,41.1884174182661,39.5247744438888,41.2260242693464,,,1.95583717701107,,,,,1.58323784282087,1.93762833044352,6.05319324445703,5.94,21.3033833971781,20.14,,,,,,
09:37:28.135,,,,45.0157670632167,21.6036980168588,,65.2203720278777,76.593615709465,,,,,,,,,,,,0.0796290108447357,42.2532410721387,
09:37:28.282,,,,,,,,,1848,,,,,,,,,,,,,
09:37:28.412,,,,,,,,,,,,,,,,,-0.046875,14.1185415,,,,
09:37:28.684,,,,,,,,,,1,,,,,,,,,9.80392156862745,,,
09:37:28.826,41.1933439852934,39.5288335954699,41.2190997364808,,,0.170705849338363,,,,,1.58327701334732,1.93766750096998,6.05334300513083,5.94,1.85936344770457,1.85,,,,,,
09:37:28.969,,,,45.0154244055353,251.161212101391,,65.2303139192114,76.6035576007988,,,,,,,,,,,,0.0612197461158417,42.874612264376,
09:37:29.104,,,,,,,,,1857,,,,,,,,,,,,,
09:37:29.240,,,,,,,,,,,,,,,,,-0.0625,14.6807724,,,,
09:37:29.499,,,,,,,,,,1,,,,,,,,,11.3725490196078,,,
09:37:29.632,41.1977010837576,39.5324572878813,41.2131633805791,,,0.330111415796812,,,,,1.58335088672014,1.9377413743428,6.05362544519713,5.94,3.59564187508281,3.72,,,,,,
09:37:29.803,,,,45.0151817806669,131.761757520439,,65.2403840996355,76.6136277812229,,,,,,,,,,,,0.0431682823318634,43.4959834566134,
09:37:29.910,,,,,,,,,1887,,,,,,,,,,,,,
09:37:30.055,,,,,,,,,,,,,,,,,-0.3359375,13.5572073,,,,
09:37:30.328,,,,,,,,,,1,,,,,,,,,10.1960784313725,,,
09:37:30.462,41.2030577199828,39.5368674129794,41.2084181468533,,,0.167203560232197,,,,,1.58338944603195,1.9377799336546,6.05377286901394,5.94,1.82121578977405,1.74,,,,,,
09:37:30.569,,,,45.0149585556058,260.138362260618,,65.2496436683722,76.6228873499596,,,,,,,,,,,,0.0262540082355773,43.4959834566134,
09:37:30.688,,,,,,,,,1897,,,,,,,,,,,,,
09:37:30.829,,,,,,,,,,,,,,,,,0.015625,15.14481465,,,,
09:37:31.099,,,,,,,,,,1,,,,,,,,,12.5490196078431,,,
09:37:31.203,41.2065976192999,39.5398362028794,41.2046696831157,,,0.430963284405582,,,,,1.58347813435606,1.93786862197872,6.05411195108353,5.94,4.694141304661,5.01,,,,,,
09:37:31.348,,,,45.0148245680365,102.369353050867,,65.2591908538679,76.6324345354553,,,,,,,,,,,,0.0264418008123421,44.1173546488507,
09:37:31.490,,,,,,,,,1899,,,,,,,,,,,,,
09:37:31.621,,,,,,,,,,,,,,,,,0.03515625,14.84980035,,,,
09:37:31.863,,,,,,,,,,1,,,,,,,,,17.6470588235294,,,
09:37:32.005,41.2059660844964,39.5395402708373,41.2047777134485,,,1.14837978993087,,,,,1.58373409782617,1.93812458544882,6.05509057621879,5.94,12.5083903905819,13.09,,,,,,
